Dataset,ToolIndex,NumberOfCycle,ActualHealth,AnomalyScore,IsolationForestLabel,IsAnomaly,HealthBand
TRAIN,105,28,0.782258065,-0.056127052230934116,1,False,HEALTHY
TRAIN,105,29,0.774193548,-0.06761710986206648,1,False,HEALTHY
TRAIN,105,30,0.766129032,-0.0308257783131356,1,False,HEALTHY
TRAIN,105,31,0.758064516,-0.06451448930242726,1,False,HEALTHY
TRAIN,105,32,0.75,-0.048026925238441875,1,False,HEALTHY
TRAIN,105,33,0.741935484,-0.028686426383249863,1,False,EARLY_WEAR
TRAIN,105,34,0.733870968,-0.06312914093617705,1,False,EARLY_WEAR
TRAIN,105,35,0.725806452,-0.06451005792823483,1,False,EARLY_WEAR
TRAIN,105,36,0.717741935,-0.06424346911268447,1,False,EARLY_WEAR
TRAIN,105,37,0.709677419,-0.06462518204153767,1,False,EARLY_WEAR
TRAIN,105,38,0.701612903,-0.008259507100598196,1,False,EARLY_WEAR
TRAIN,105,39,0.693548387,0.0059003718093635915,-1,True,EARLY_WEAR
TRAIN,105,40,0.685483871,-0.04445744557933956,1,False,EARLY_WEAR
TRAIN,105,41,0.677419355,-0.039650624749031305,1,False,EARLY_WEAR
TRAIN,105,42,0.669354839,-0.04804099663741068,1,False,EARLY_WEAR
TRAIN,105,43,0.661290323,-0.04670889363848313,1,False,EARLY_WEAR
TRAIN,105,44,0.653225806,-0.0617654285604024,1,False,EARLY_WEAR
TRAIN,105,45,0.64516129,-0.05008249333805387,1,False,EARLY_WEAR
TRAIN,105,46,0.637096774,-0.046242450159528714,1,False,EARLY_WEAR
TRAIN,105,47,0.629032258,0.059724375194109114,-1,True,EARLY_WEAR
TRAIN,105,48,0.620967742,-0.03945831369682373,1,False,EARLY_WEAR
TRAIN,105,49,0.612903226,-0.02944743045877518,1,False,EARLY_WEAR
TRAIN,105,50,0.60483871,-0.05619319054967148,1,False,EARLY_WEAR
TRAIN,105,51,0.596774194,-0.03949826607440288,1,False,EARLY_WEAR
TRAIN,105,52,0.588709677,-0.0661085105222502,1,False,EARLY_WEAR
TRAIN,105,53,0.580645161,-0.04064207906356132,1,False,EARLY_WEAR
TRAIN,105,54,0.572580645,0.07229976344460498,-1,True,EARLY_WEAR
TRAIN,105,55,0.564516129,-0.0695081782441147,1,False,EARLY_WEAR
TRAIN,105,56,0.556451613,-0.021399914342435267,1,False,EARLY_WEAR
TRAIN,105,57,0.548387097,-0.05625660069442118,1,False,EARLY_WEAR
TRAIN,105,58,0.540322581,-0.035082007671861704,1,False,EARLY_WEAR
TRAIN,105,59,0.532258065,-0.04502309266800725,1,False,EARLY_WEAR
TRAIN,105,60,0.524193548,-0.03961915899180368,1,False,EARLY_WEAR
TRAIN,105,61,0.516129032,0.06366361009734611,-1,True,EARLY_WEAR
TRAIN,105,62,0.508064516,-0.06197389091867439,1,False,EARLY_WEAR
TRAIN,105,63,0.5,-0.048454757734960496,1,False,EARLY_WEAR
TRAIN,105,64,0.491935484,-0.06390378343989639,1,False,DEGRADED
TRAIN,105,65,0.483870968,-0.05490947390614376,1,False,DEGRADED
TRAIN,105,66,0.475806452,-0.061260637158046305,1,False,DEGRADED
TRAIN,105,67,0.467741935,0.006997174399706152,-1,True,DEGRADED
TRAIN,105,68,0.459677419,0.07023294825614623,-1,True,DEGRADED
TRAIN,105,69,0.451612903,-0.06504640686312119,1,False,DEGRADED
TRAIN,105,70,0.443548387,0.049302368747124126,-1,True,DEGRADED
TRAIN,105,71,0.435483871,-0.05099420794545467,1,False,DEGRADED
TRAIN,105,72,0.427419355,-0.05995510648908059,1,False,DEGRADED
TRAIN,105,73,0.419354839,-0.017252345765685295,1,False,DEGRADED
TRAIN,105,74,0.411290323,-0.04199474579378032,1,False,DEGRADED
TRAIN,105,75,0.403225806,0.04868116003540768,-1,True,DEGRADED
TRAIN,105,76,0.39516129,-0.06708867721186906,1,False,DEGRADED
TRAIN,105,77,0.387096774,-0.0119035603559966,1,False,DEGRADED
TRAIN,105,78,0.379032258,-0.04862578392633171,1,False,DEGRADED
TRAIN,105,79,0.370967742,-0.03253818830418953,1,False,DEGRADED
TRAIN,105,80,0.362903226,-0.0010897490143513267,1,False,DEGRADED
TRAIN,105,81,0.35483871,-0.01948566339724006,1,False,DEGRADED
TRAIN,105,82,0.346774194,0.041174932034479084,-1,True,DEGRADED
TRAIN,105,83,0.338709677,-0.058664055796750436,1,False,DEGRADED
TRAIN,105,84,0.330645161,-0.027173216069072914,1,False,DEGRADED
TRAIN,105,85,0.322580645,-0.024803845648337375,1,False,DEGRADED
TRAIN,105,86,0.314516129,-0.012954487690446825,1,False,DEGRADED
TRAIN,105,87,0.306451613,-0.03255714429757539,1,False,DEGRADED
TRAIN,105,88,0.298387097,-0.030150077524262853,1,False,DEGRADED
TRAIN,105,89,0.290322581,-0.017075037068506882,1,False,DEGRADED
TRAIN,105,90,0.282258065,-0.03612195599485346,1,False,DEGRADED
TRAIN,105,91,0.274193548,-0.0174993677756482,1,False,DEGRADED
TRAIN,105,92,0.266129032,0.05087329208044922,-1,True,DEGRADED
TRAIN,105,93,0.258064516,0.035971574610896395,-1,True,DEGRADED
TRAIN,105,94,0.25,0.018743166853651405,-1,True,DEGRADED
TRAIN,105,95,0.241935484,0.045820478086565974,-1,True,CRITICAL
TRAIN,105,96,0.233870968,0.004086859867182324,-1,True,CRITICAL
TRAIN,105,97,0.225806452,-0.051580812926472985,1,False,CRITICAL
TRAIN,105,98,0.217741935,0.058481090481675935,-1,True,CRITICAL
TRAIN,105,99,0.209677419,0.04958851298654132,-1,True,CRITICAL
TRAIN,105,100,0.201612903,0.05560599173534786,-1,True,CRITICAL
TRAIN,105,101,0.193548387,0.05170533081738948,-1,True,CRITICAL
TRAIN,105,102,0.185483871,0.07129518557456116,-1,True,CRITICAL
TRAIN,105,103,0.177419355,0.04200802986572838,-1,True,CRITICAL
TRAIN,105,104,0.169354839,-0.007900279262820775,1,False,CRITICAL
TRAIN,105,105,0.161290323,0.11806726077624463,-1,True,CRITICAL
TRAIN,105,106,0.153225806,0.1292400439688266,-1,True,CRITICAL
TRAIN,105,107,0.14516129,0.08979585990634986,-1,True,CRITICAL
TRAIN,105,108,0.137096774,0.12146340053078752,-1,True,CRITICAL
TRAIN,105,109,0.129032258,0.06954800823348417,-1,True,CRITICAL
TRAIN,105,110,0.120967742,0.026847235609849918,-1,True,CRITICAL
TRAIN,105,111,0.112903226,0.006176056201512792,-1,True,CRITICAL
TRAIN,105,112,0.10483871,0.1550319029728744,-1,True,CRITICAL
TRAIN,105,113,0.096774194,0.12047629120067704,-1,True,CRITICAL
TRAIN,105,114,0.088709677,0.11771013911852535,-1,True,CRITICAL
TRAIN,105,115,0.080645161,0.10813124668904561,-1,True,CRITICAL
TRAIN,105,116,0.072580645,0.13317913466513842,-1,True,CRITICAL
TRAIN,105,117,0.064516129,0.08093026853211271,-1,True,CRITICAL
TRAIN,105,118,0.056451613,0.05258840853830293,-1,True,CRITICAL
TRAIN,105,119,0.048387097,0.13319086478321962,-1,True,CRITICAL
TRAIN,105,120,0.040322581,0.15719697230261842,-1,True,CRITICAL
TRAIN,105,121,0.032258065,0.12100394505327694,-1,True,CRITICAL
TRAIN,105,122,0.024193548,0.137929153925749,-1,True,CRITICAL
TRAIN,105,123,0.016129032,0.08692826435886503,-1,True,CRITICAL
TRAIN,105,124,0.008064516,0.07285727513679097,-1,True,CRITICAL
TRAIN,105,125,0.0,0.07466715377283106,-1,True,CRITICAL
TEST,2,1,1.0,-0.0750613192339451,1,False,HEALTHY
TEST,2,2,0.979591837,-0.04663718203387518,1,False,HEALTHY
TEST,2,3,0.959183673,-0.01956788933582626,1,False,HEALTHY
TEST,2,4,0.93877551,-0.05291404526719151,1,False,HEALTHY
TEST,2,5,0.918367347,-0.08698821990832828,1,False,HEALTHY
TEST,2,6,0.897959184,-0.07201831786417084,1,False,HEALTHY
TEST,2,7,0.87755102,-0.05171368881075156,1,False,HEALTHY
TEST,2,8,0.857142857,0.023777337897396666,-1,True,HEALTHY
TEST,2,9,0.836734694,-0.0858568567235507,1,False,HEALTHY
TEST,2,10,0.816326531,-0.07195579951540171,1,False,HEALTHY
TEST,2,11,0.795918367,-0.018649339564396294,1,False,HEALTHY
TEST,2,12,0.775510204,-0.00904222976102137,1,False,HEALTHY
TEST,2,13,0.755102041,-0.08345993134767887,1,False,HEALTHY
TEST,2,14,0.734693878,-0.0634305105366148,1,False,EARLY_WEAR
TEST,2,15,0.714285714,-0.05212966927432361,1,False,EARLY_WEAR
TEST,2,16,0.693877551,-0.05773230653769634,1,False,EARLY_WEAR
TEST,2,17,0.673469388,-0.08253814146853189,1,False,EARLY_WEAR
TEST,2,18,0.653061224,-0.09229885132302995,1,False,EARLY_WEAR
TEST,2,19,0.632653061,-0.0108134526252745,1,False,EARLY_WEAR
TEST,2,21,0.591836735,-0.07560105883871421,1,False,EARLY_WEAR
TEST,2,22,0.571428571,-0.08070306903207791,1,False,EARLY_WEAR
TEST,2,23,0.551020408,-0.06543881341539343,1,False,EARLY_WEAR
TEST,2,24,0.530612245,-0.03565167769248162,1,False,EARLY_WEAR
TEST,2,25,0.510204082,-0.06940024753953905,1,False,EARLY_WEAR
TEST,2,26,0.489795918,-0.051601948613660686,1,False,DEGRADED
TEST,2,27,0.469387755,-0.06610878231596701,1,False,DEGRADED
TEST,2,28,0.448979592,-0.04380141451992303,1,False,DEGRADED
TEST,2,29,0.428571429,-0.05602046291766494,1,False,DEGRADED
TEST,2,30,0.408163265,-0.01939392870529849,1,False,DEGRADED
TEST,2,31,0.387755102,-0.02050609223162575,1,False,DEGRADED
TEST,2,34,0.326530612,0.003859607750936467,-1,True,DEGRADED
TEST,2,34,0.326530612,0.010878108514670082,-1,True,DEGRADED
TEST,2,35,0.306122449,-0.005172515905662867,1,False,DEGRADED
TEST,2,36,0.285714286,-0.037313793413945084,1,False,DEGRADED
TEST,2,37,0.265306122,0.03466806940142464,-1,True,DEGRADED
TEST,2,38,0.244897959,0.04450101337567258,-1,True,CRITICAL
TEST,2,39,0.224489796,0.028725801881888335,-1,True,CRITICAL
TEST,2,40,0.204081633,0.004385033239281799,-1,True,CRITICAL
TEST,2,41,0.183673469,0.04848593569310278,-1,True,CRITICAL
TEST,2,42,0.163265306,0.061448791650818624,-1,True,CRITICAL
TEST,2,43,0.142857143,0.056047791839368255,-1,True,CRITICAL
TEST,2,44,0.12244898,0.03561169208303394,-1,True,CRITICAL
TEST,2,45,0.102040816,0.053447156626907355,-1,True,CRITICAL
TEST,2,46,0.081632653,0.06321819870823464,-1,True,CRITICAL
TEST,2,47,0.06122449,0.07388891221209792,-1,True,CRITICAL
TEST,2,48,0.040816327,0.06008431580271778,-1,True,CRITICAL
TEST,2,49,0.020408163,0.055070111515178044,-1,True,CRITICAL
TEST,2,50,0.0,0.043102852633166044,-1,True,CRITICAL
TEST,11,1,0.0,-0.051850357648888845,1,False,CRITICAL
TEST,102,1,1.0,-0.03213072191439309,1,False,HEALTHY
TEST,102,2,0.988095238,-0.0641878312450262,1,False,HEALTHY
TEST,102,3,0.976190476,-0.025171239884018537,1,False,HEALTHY
TEST,102,4,0.964285714,-0.006721659102452482,1,False,HEALTHY
TEST,102,6,0.94047619,-0.06344663036773524,1,False,HEALTHY
TEST,102,7,0.928571429,0.026642611523650772,-1,True,HEALTHY
TEST,102,8,0.916666667,-0.010799866978752182,1,False,HEALTHY
TEST,102,9,0.904761905,-0.04743723409447903,1,False,HEALTHY
TEST,102,10,0.892857143,-0.03182303256245461,1,False,HEALTHY
TEST,102,11,0.880952381,-0.0659462469436708,1,False,HEALTHY
TEST,102,12,0.869047619,-0.05981780481401672,1,False,HEALTHY
TEST,102,13,0.857142857,-0.01630210738262239,1,False,HEALTHY
TEST,102,14,0.845238095,0.0012111574247334889,-1,True,HEALTHY
TEST,102,15,0.833333333,-0.06929377996360303,1,False,HEALTHY
TEST,102,16,0.821428571,-0.05713898511122373,1,False,HEALTHY
TEST,102,17,0.80952381,-0.05153382696532388,1,False,HEALTHY
TEST,102,18,0.797619048,-0.06768218844150775,1,False,HEALTHY
TEST,102,19,0.785714286,-0.06172607036981326,1,False,HEALTHY
TEST,102,20,0.773809524,-0.04378815209531689,1,False,HEALTHY
TEST,102,21,0.761904762,-0.011428859237516076,1,False,HEALTHY
TEST,102,22,0.75,-0.05933114752953439,1,False,HEALTHY
TEST,102,23,0.738095238,-0.04618354910192296,1,False,EARLY_WEAR
TEST,102,24,0.726190476,-0.07399005789813623,1,False,EARLY_WEAR
TEST,102,25,0.714285714,-0.07075845793660401,1,False,EARLY_WEAR
TEST,102,26,0.702380952,-0.009741409150980873,1,False,EARLY_WEAR
TEST,102,27,0.69047619,-0.019169203482558905,1,False,EARLY_WEAR
TEST,102,28,0.678571429,0.06947525292746815,-1,True,EARLY_WEAR
TEST,102,29,0.666666667,-0.0014561364057986692,1,False,EARLY_WEAR
TEST,102,30,0.654761905,-0.05366159096658424,1,False,EARLY_WEAR
TEST,102,31,0.642857143,-0.06225703779522096,1,False,EARLY_WEAR
TEST,102,32,0.630952381,-0.045675262631977465,1,False,EARLY_WEAR
TEST,102,33,0.619047619,-0.0526830641321312,1,False,EARLY_WEAR
TEST,102,34,0.607142857,-0.03927232922454932,1,False,EARLY_WEAR
TEST,102,35,0.595238095,0.03884713428009412,-1,True,EARLY_WEAR
TEST,102,36,0.583333333,-0.041354579814241066,1,False,EARLY_WEAR
TEST,102,37,0.571428571,-0.045172149970983955,1,False,EARLY_WEAR
TEST,102,38,0.55952381,-0.025140526653049222,1,False,EARLY_WEAR
TEST,102,39,0.547619048,-0.05005244048534313,1,False,EARLY_WEAR
TEST,102,40,0.535714286,-0.04074790921141713,1,False,EARLY_WEAR
TEST,102,41,0.523809524,-0.04859225979651821,1,False,EARLY_WEAR
TEST,102,42,0.511904762,-0.0003218428043633148,1,False,EARLY_WEAR
TEST,102,43,0.5,-0.0649210028677546,1,False,EARLY_WEAR
TEST,102,44,0.488095238,-0.03624430192021588,1,False,DEGRADED
TEST,102,45,0.476190476,-0.05656321845742279,1,False,DEGRADED
TEST,102,46,0.464285714,-0.05434057669217568,1,False,DEGRADED
TEST,102,47,0.452380952,-0.04459582462343742,1,False,DEGRADED
TEST,102,48,0.44047619,-0.03175032476968803,1,False,DEGRADED
TEST,102,49,0.428571429,0.06487794316308693,-1,True,DEGRADED
TEST,102,52,0.392857143,-0.03562922850128791,1,False,DEGRADED
TEST,102,53,0.380952381,-0.06827174920915563,1,False,DEGRADED
TEST,102,54,0.369047619,-0.047805885360626243,1,False,DEGRADED
TEST,102,55,0.357142857,-0.03786460489844823,1,False,DEGRADED
TEST,102,56,0.345238095,0.04810521918124666,-1,True,DEGRADED
TEST,102,57,0.333333333,-0.051056121573490765,1,False,DEGRADED
TEST,102,58,0.321428571,-0.033109444835502766,1,False,DEGRADED
TEST,102,59,0.30952381,-0.05135318745834483,1,False,DEGRADED
TEST,102,60,0.297619048,-0.041712348867415205,1,False,DEGRADED
TEST,102,61,0.285714286,-0.058853520052292274,1,False,DEGRADED
TEST,102,62,0.273809524,-0.02741729486514055,1,False,DEGRADED
TEST,102,63,0.261904762,0.031299111174603045,-1,True,DEGRADED
TEST,102,64,0.25,-0.06419528451517409,1,False,DEGRADED
TEST,102,65,0.238095238,-0.032828792766855686,1,False,CRITICAL
TEST,102,66,0.226190476,-0.030302531609746997,1,False,CRITICAL
TEST,102,67,0.214285714,-0.018475804101261484,1,False,CRITICAL
TEST,102,68,0.202380952,-0.06011336801977585,1,False,CRITICAL
TEST,102,69,0.19047619,-0.02758492434373211,1,False,CRITICAL
TEST,102,70,0.178571429,0.028243380900022652,-1,True,CRITICAL
TEST,102,71,0.166666667,0.009020686950108214,-1,True,CRITICAL
TEST,102,72,0.154761905,-0.010303435017378793,1,False,CRITICAL
TEST,102,73,0.142857143,-0.02921965634862328,1,False,CRITICAL
TEST,102,74,0.130952381,-0.02285702688826463,1,False,CRITICAL
TEST,102,75,0.119047619,-0.055627557386480675,1,False,CRITICAL
TEST,102,76,0.107142857,-0.022666437782355997,1,False,CRITICAL
TEST,102,77,0.095238095,-0.0217949328386412,1,False,CRITICAL
TEST,102,78,0.083333333,-0.04948097669752766,1,False,CRITICAL
TEST,102,79,0.071428571,0.08135914821782275,-1,True,CRITICAL
TEST,102,80,0.05952381,-0.013165830059806538,1,False,CRITICAL
TEST,102,81,0.047619048,0.011067692878539814,-1,True,CRITICAL
TEST,102,82,0.035714286,-0.01901945208991218,1,False,CRITICAL
TEST,102,83,0.023809524,-0.021921564457300535,1,False,CRITICAL
TEST,102,84,0.011904762,0.012859610584168624,-1,True,CRITICAL
TEST,102,85,0.0,-0.03309783884494394,1,False,CRITICAL
